ID_CULTIVO,VIVEIRO,QUANTIDADE_PL,TAMANHO_AREA,DENSIDADE_PL_HA,N_DIAS,SUP_05_MEDIA,SUP_05_STD,SUP_05_MIN,SUP_05_MAX,SOLO_05_MEDIA,SOLO_05_STD,SOLO_05_MIN,SOLO_05_MAX,TEMP_05_MEDIA,TEMP_05_STD,TEMP_05_MIN,TEMP_05_MAX,PH_05_MEDIA,PH_05_STD,PH_05_MIN,PH_05_MAX,SUP_14_MEDIA,SUP_14_STD,SUP_14_MIN,SUP_14_MAX,SOLO_14_MEDIA,SOLO_14_STD,SOLO_14_MIN,SOLO_14_MAX,TEMP_14_MEDIA,TEMP_14_STD,TEMP_14_MIN,TEMP_14_MAX,PH_14_MEDIA,PH_14_STD,PH_14_MIN,PH_14_MAX,SAL_14_MEDIA,SAL_14_STD,SAL_14_MIN,SAL_14_MAX,NIVEL_MEDIA,NIVEL_STD,NIVEL_MIN,NIVEL_MAX,DELTA_OXI_SUP_MEDIA,DELTA_OXI_SUP_STD,DELTA_OXI_SUP_MIN,DELTA_OXI_SUP_MAX,DELTA_OXI_SOLO_MEDIA,DELTA_OXI_SOLO_STD,DELTA_OXI_SOLO_MIN,DELTA_OXI_SOLO_MAX,DENSIDADE_PL_M2,RACAO_TOTAL,RACAO_MEDIA,RACAO_STD,RACAO_POR_PL,RACAO_POR_DIA,AMPLITUDE_TERMICA,TAXA_O2_BAIXO,TEND_SUP_05,TEND_TEMP_05,TEND_PH_05,PESO_FINAL,PESO_INICIAL,GP_SEMANAL,SOBREVIVENCIA,KG_DESPESCADO,PRODUTIVIDADE_KG_HA,N_DESBASTES,PESO_MEDIO_DESPESCA,MES_POVOAMENTO,SEN_MES,COS_MES
V11A_C3,11A,330000.0,3.13,105431.0,107.0,4.783168316831683,0.788298079019693,2.8,6.9,4.683168316831683,0.7882980790196928,2.7,6.8,27.451485148514852,0.6393142985083531,25.7,28.9,8.006930693069307,0.04063846882591479,8.0,8.3,8.322916666666666,1.0461437122435266,3.5,10.6,8.117708333333333,1.0448867772122408,3.3,10.5,29.003125,0.8831109038060012,26.9,31.0,8.058333333333334,0.16837718727007708,7.7,8.5,29.875,0.8735890880367273,28.0,32.0,97.8125,9.228459984429172,30.0,100.0,3.582608695652174,1.0084923679370563,0.0,6.1,3.4782608695652173,1.0118882454644513,-0.09999999999999964,6.0,10.5431,2534.0,24.133333333333333,12.436814663504437,0.007678787878787879,23.682242990654206,1.5516398514851488,0.009900990099009901,-0.006377907021405708,0.006659913810394852,-0.00038691647255940904,19.2,3.8,,0.4175580451294737,2423.0,774.1214057507988,2.0,19.11,6,1.2246467991473532e-16,-1.0
V11A_C4,11A,750000.0,3.13,239617.0,184.0,4.1725146198830405,1.0055751023915165,1.0,7.4,4.069005847953216,1.0037158345050605,0.9,7.3,28.919999999999998,0.7937328482049407,27.1,30.7,8.376190476190477,0.2536530931119921,8.1,8.8,7.40204081632653,1.8259345285174402,2.1,10.6,7.216216216216216,1.8252966976810043,1.8,10.5,30.67820512820513,1.0164006621593906,28.1,33.4,8.678666666666667,0.3199384728322128,7.6,9.7,32.869281045751634,3.712873781391749,20.0,40.0,97.61437908496733,9.59860473893453,40.0,100.0,3.2711267605633805,1.740448339806187,-2.3999999999999995,7.6,3.1944055944055947,1.7433081803856332,-2.5,7.6,23.9617,6538.0,40.8625,21.243271224720644,0.008717333333333334,35.53260869565217,1.7582051282051303,0.1111111111111111,-0.008836798607193106,0.009049599214639405,0.003210344840775049,19.6,1.2,,0.2446316103016087,3178.0,1015.335463258786,5.0,22.0,9,-1.0,-1.8369701987210297e-16
V11A_C5,11A,250000.0,3.13,79872.0,69.0,4.426315789473684,1.4516648466735251,0.6,8.1,4.326315789473684,1.451664846673525,0.5,8.0,28.821052631578947,0.9463721787710581,27.0,30.6,8.416981132075472,0.037906002450412236,8.4,8.5,6.749019607843137,1.6916704819815949,3.5,10.8,6.6039215686274515,1.7004659107801863,3.3,10.7,30.171999999999997,1.1317387742147995,28.3,32.4,8.902777777777779,0.19491552911983048,8.5,9.2,18.70731707317073,2.2050385760687323,15.0,23.0,98.77551020408163,8.571428571428571,40.0,100.0,2.404255319148936,1.8734944618579465,-1.9,6.9,2.359574468085106,1.8794841538441716,-2.0,6.9,7.9872,2262.0,33.76119402985075,17.294323426925825,0.009048,32.78260869565217,1.3509473684210498,0.10526315789473684,-0.006273853082910272,-0.03418088602791121,0.0014759880789205885,14.0,2.0,,0.6503572349766578,2138.0,683.0670926517572,0.0,13.17,4,0.8660254037844387,-0.4999999999999998
V11A_C6,11A,280000.0,3.13,89457.0,95.0,4.446464646464646,0.8013143706911472,2.6,6.8,4.352525252525252,0.795054026446032,2.5,6.7,26.616161616161616,0.518181094872318,25.7,28.3,8.858241758241759,0.27691391926250064,6.4,9.0,7.918478260869565,1.4048526063883224,4.0,10.8,7.836666666666666,1.3715774564716068,3.8,10.6,28.45888888888889,0.7925062569411616,27.1,30.4,8.836363636363636,0.32683050931359364,8.3,9.8,18.583333333333332,7.894192364793846,5.0,30.0,96.64835164835165,7.925168945095292,50.0,100.0,3.526190476190476,1.6268914143620865,-1.0999999999999996,6.300000000000001,3.551219512195122,1.5885581553559527,-1.1000000000000005,6.2,8.9457,2456.0,25.31958762886598,11.11263019398102,0.00877142857142857,25.852631578947367,1.8427272727272737,0.04040404040404041,-0.009428948210199573,0.0038777424419403276,-0.0007289275297399093,14.8,1.2,1.3454545454545457,0.3863810186366644,1867.0,596.4856230031949,2.0,20.35,6,1.2246467991473532e-16,-1.0
V11A_C7,11A,280000.0,3.13,89457.0,142.0,3.9525547445255476,0.9063566604146843,1.7,6.4,3.8566176470588234,0.90861736280052,1.6,6.3,28.854014598540147,0.8223008071456441,26.7,30.2,8.71029411764706,0.11755497485555272,8.5,8.8,8.110169491525424,1.4247140862072445,3.4,11.5,7.954237288135594,1.4425549549025682,3.3,11.4,30.861206896551725,0.8698597139993236,28.6,32.8,8.987735849056603,0.18241910415235624,8.6,9.3,33.16470588235294,3.2637719495058004,8.8,36.0,99.01709401709402,3.2323336983727877,70.0,100.0,4.122608695652174,1.5931906015622173,-1.9000000000000004,7.8,4.0508771929824565,1.5986856113382693,-2.0,7.800000000000001,8.9457,4997.0,36.210144927536234,19.39954582151429,0.017846428571428572,35.190140845070424,2.007192298011578,0.12408759124087591,-0.013811933477681698,0.015264702364119897,0.0013153985832982948,16.2,2.0,1.0125,0.7547555850755181,3073.0,981.7891373801916,1.0,14.63,10,-0.8660254037844386,0.5000000000000001
V11B_C1,11B,400000.0,4.95,80808.0,141.0,4.499230769230769,1.0651997777355078,2.8,7.3,4.400769230769231,1.0638890303097206,2.7,7.2,27.668396946564886,1.0488263160415832,25.0,29.4,8.287022900763358,0.15109698697035967,8.2,8.8,6.7287037037037045,1.4452662611413962,3.1,10.5,6.600925925925925,1.4577216489017049,3.0,10.4,29.39537037037037,1.2136593510628462,26.4,32.4,8.330188679245284,0.2111960548516614,7.5,8.9,33.67289719626168,4.78948474980106,25.0,41.0,93.73831775700934,16.627061624816232,30.0,100.0,2.2685714285714287,1.3559919932338416,-1.4000000000000004,7.2,2.239047619047619,1.3753667509554315,-1.4000000000000004,7.2,8.0808,3155.0,23.198529411764707,13.563469376418944,0.0078875,22.375886524822697,1.7269734238054824,0.03076923076923077,-0.017794841124724844,0.020253127413677723,-0.0027791077404354585,17.0,1.0,1.2266666666666666,0.6303979290296712,3202.0,646.8686868686868,3.0,12.47,8,-0.8660254037844384,-0.5000000000000004
V11B_C2,11B,390000.0,4.95,78788.0,177.0,3.6283236994219656,0.8447898248072492,0.9,6.0,3.5069364161849714,0.8711515911543768,0.8,5.9,28.951445086705203,0.9349547269487096,25.1,30.5,7.989595375722543,0.22697801958304517,7.1,8.5,6.396753246753247,1.5494219386415178,2.5,10.0,6.248701298701298,1.5475570887285932,2.4,9.9,30.011688311688314,1.1243559115960209,26.7,32.5,8.143243243243244,0.22502068299861858,7.6,8.9,33.20945945945946,5.011895208738829,26.0,40.0,99.64285714285714,2.432563862836643,80.0,100.0,2.735526315789474,1.45435668374072,-1.2999999999999998,5.800000000000001,2.7125,1.495835831378927,-1.3000000000000003,6.8,7.8788,7262.0,41.97687861271676,17.160647842850864,0.01862051282051282,41.02824858757062,1.060243224983111,0.1676300578034682,-0.0016621877765681857,-0.00694526476556434,-0.0016443006416689114,24.0,1.8,1.0909090909090908,0.6111865804044218,4609.0,931.1111111111112,0.0,10.55,1,0.49999999999999994,0.8660254037844387
V11B_C3,11B,465000.0,4.95,93939.0,108.0,3.739622641509434,0.9284579376356633,1.8,6.0,3.639622641509434,0.9284579376356631,1.7,5.9,27.53018867924528,0.6200107236124466,26.1,28.7,8.272641509433964,0.04686966501536209,8.1,8.3,6.275247524752475,1.4325087043780265,2.4,10.0,6.063366336633663,1.4395640154072504,2.3,9.8,28.59009900990099,0.7383095489691375,26.5,30.6,8.106930693069307,0.20940746201727034,7.6,8.7,31.04,1.6262990145875644,28.0,39.0,99.36633663366337,4.546917136428212,55.0,100.0,2.4391752577319585,1.0064952290240177,-0.20000000000000018,4.7,2.3257731958762884,1.0068803254065113,-0.30000000000000027,4.6,9.3939,4685.0,43.78504672897196,27.572897561747588,0.0100752688172043,43.379629629629626,1.0599103306557076,0.19811320754716982,-0.021585008538067045,0.009393509789460686,0.0003732656637175849,17.0,1.1,1.2142857142857142,0.4804056740154271,3863.0,780.4040404040404,0.0,17.29,7,-0.4999999999999997,-0.8660254037844388
V11B_C4,11B,318000.0,4.95,64242.0,114.0,3.7407766990291265,0.9632906116998109,1.3,5.7,3.6427184466019416,0.9623910115780329,1.2,5.6,28.998058252427185,0.6227674765967781,27.4,30.5,8.361386138613861,0.24534477660211396,8.1,8.9,6.056626506024096,1.493334194792861,2.3,11.4,5.87710843373494,1.4901567523704746,2.0,11.2,30.63736263736264,1.1010750657272672,28.1,33.0,8.756818181818183,0.2685831083713266,7.8,9.3,36.472527472527474,2.0129616618342916,30.0,40.0,99.23076923076923,2.974248450643258,80.0,100.0,2.4353658536585363,1.2262934165651347,-0.7999999999999998,5.7,2.357317073170732,1.2370844345570864,-0.8999999999999999,5.6,6.4242,4550.0,46.90721649484536,17.59798903889471,0.014308176100628931,39.91228070175438,1.6393043849354534,0.21359223300970873,-0.00973661054944583,0.00928234465720346,0.0048785233922818295,19.6,17.0,1.4000000000000001,0.6232285573983251,3673.0,742.020202020202,4.0,19.19,10,-0.8660254037844386,0.5000000000000001
V11B_C5,11B,560000.0,4.95,113131.0,119.0,3.827722772277228,1.1129347520749984,0.9,8.4,3.715841584158416,1.1201546922873935,0.8,8.3,28.798019801980196,1.076938271027621,24.4,30.8,8.633673469387755,0.15192502054036205,8.4,8.8,6.334782608695652,1.6789213427968015,1.9,9.9,6.15934065934066,1.6843711666691008,1.8,9.8,30.12150537634409,1.0811476855201443,28.1,33.6,8.90886075949367,0.28065394030669216,7.6,9.7,23.729411764705883,5.099925852155002,15.0,35.0,98.65591397849462,3.769138477435541,80.0,100.0,2.5534883720930233,2.0485115212769434,-3.1999999999999997,6.6000000000000005,2.498823529411765,2.0670023220692753,-3.2,6.6000000000000005,11.3131,2790.0,24.051724137931036,9.131736181972812,0.004982142857142857,23.445378151260503,1.3234855743638931,0.16831683168316833,-0.0029209399152600067,-0.013982103860675717,-0.00408612125054019,22.0,3.3,2.341666666666667,0.1628490877552426,2128.0,429.8989898989899,1.0,22.5,2,0.8660254037844386,0.5000000000000001
V11B_C6,11B,500000.0,4.95,101010.0,47.0,4.241304347826087,0.923417826929818,2.2,7.1,4.141304347826087,0.9234178269298181,2.1,7.0,26.519565217391307,0.6628623336937708,25.5,28.0,9.031428571428572,0.06761234037828151,8.9,9.1,6.428205128205128,1.5017443748326245,4.1,10.7,6.221052631578948,1.4839971397103708,3.9,10.6,27.818421052631578,0.5931388166028456,26.7,29.0,9.15,0.3214550253664317,8.6,9.8,9.13888888888889,2.3561806597940027,5.0,17.0,95.26315789473684,14.47025693289947,40.0,100.0,2.1444444444444444,1.4114722697431814,-1.0,5.499999999999999,2.0142857142857142,1.3495408494008918,-1.0,5.5,10.101,1399.0,29.76595744680851,10.444912982669656,0.002798,29.76595744680851,1.2988558352402713,0.06521739130434782,0.012982930369925464,-0.023167142213545558,-0.0057311233885820045,18.0,5.3,3.0,0.2018702362896957,1832.0,370.1010101010101,1.0,20.46,6,1.2246467991473532e-16,-1.0
V11B_C7,11B,430000.0,4.95,86869.0,108.0,3.038679245283019,0.7596453752485879,1.5,4.9,2.939622641509434,0.7609116393583758,1.4,4.8,27.217924528301886,0.7750633976909604,25.5,29.0,8.70754716981132,0.19745915223518193,8.3,8.9,6.341489361702128,1.4172826927146205,3.0,9.5,6.173404255319149,1.4514490743617456,2.8,9.4,29.357446808510637,1.1657744079617285,27.1,31.8,8.747252747252746,0.25048426845286664,8.1,9.2,32.20238095238095,3.6064859975767463,25.0,38.0,94.46808510638297,10.329727564779779,65.0,100.0,3.256521739130435,1.3976671574587067,0.6000000000000001,6.4,3.1869565217391305,1.4323742981347434,0.5,6.4,8.6869,3319.0,31.018691588785046,18.62640715637153,0.007718604651162791,30.73148148148148,2.1395222802087517,0.4339622641509434,-0.0006638822210313886,0.020242528092332783,0.0036216836413563627,12.0,4.0,1.2727272727272727,0.5651962780968115,2759.5,557.4747474747475,0.0,10.44,8,-0.8660254037844384,-0.5000000000000004
V11B_C8,11B,450000.0,4.95,90909.0,131.0,3.0034188034188034,1.0983476322947674,1.2,8.3,2.9008620689655173,1.1006318888359718,1.1,8.2,29.17948717948718,0.5153737280611013,27.8,30.2,8.806896551724138,0.07543974034147083,8.6,8.9,5.761,1.814915475116728,2.9,10.8,5.588888888888889,1.8935383619944615,0.9,10.7,31.085858585858585,0.7698409723151408,29.1,33.2,9.131578947368421,0.16428473357013668,8.7,9.5,31.876712328767123,6.141718013081274,20.0,40.0,93.73737373737374,12.643935271695023,50.0,100.0,2.4870967741935486,1.7626700230327215,-3.5,7.800000000000001,2.398901098901099,1.8684214671745718,-3.5,7.799999999999999,9.0909,5510.0,45.53719008264463,22.771342122030653,0.012244444444444445,42.06106870229008,1.906371406371406,0.5470085470085471,-0.0015816128832848032,0.0008940108285449683,-0.0007380165263650692,14.5,2.3,1.3181818181818181,0.7125630667028869,4139.0,836.1616161616162,4.0,16.14,12,-2.4492935982947064e-16,1.0
V11C_C1,11C,240000.0,2.98,80537.0,149.0,4.180272108843537,0.5632147763986151,2.3,5.4,4.080952380952381,0.5648776486911726,2.2,5.3,27.623809523809523,1.0269874372878365,24.6,29.5,8.45945945945946,0.27000575399205934,8.2,9.1,8.194915254237289,0.9366103147230775,6.1,10.8,8.088135593220338,0.9306894321223242,6.0,10.6,30.11271186440678,1.2879153373837442,27.2,33.5,8.422608695652174,0.19782185392073054,7.9,8.9,32.310344827586206,6.642961352607275,17.0,41.0,93.54700854700855,13.407727909612507,40.0,100.0,4.0025641025641026,0.9549744118671214,1.8999999999999995,6.2,3.994871794871795,0.9494868081964025,1.9000000000000004,6.2,8.0537,2922.0,19.877551020408163,9.286090614081203,0.012175,19.610738255033556,2.4889023405972566,0.013605442176870748,-0.002895359900079066,0.018759491949315896,-0.005521272539489204,22.0,2.3,1.2941176470588236,0.5610189533861039,2526.0,847.6510067114094,2.0,22.74,8,-0.8660254037844384,-0.5000000000000004
